game_id,username,opponent,played_at,platform,color,result,opening,eco,game_duration,termination
a3fdc6cf-a0e4-11ef-87fd-ec3e0001000f,ahmedbdk,Antoine_p57,2024-11-12T11:01:43+00:00,chess.com,black,win,,https://www.chess.com/openings/Giuoco-Piano-Game-4.O-O-Nf6-5.Nc3-d6,180,
9017ac78-a0e5-11ef-9729-e53ee901000f,ahmedbdk,Abelbock,2024-11-12T11:06:58+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Fianchetto-Opening-1...e5-2.Bg2-d5,180,
6a135a6d-a0e6-11ef-ac55-39ed9901000f,ahmedbdk,bazingggaaaa,2024-11-12T11:13:03+00:00,chess.com,white,win,,https://www.chess.com/openings/Scandinavian-Defense-2.e5,180,
3a7b8822-a129-11ef-a1b0-701b8801000f,ahmedbdk,Deplayted,2024-11-12T19:12:41+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,180,
1855a972-a12a-11ef-a5a5-ab553101000f,ahmedbdk,jakov837,2024-11-12T19:15:24+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Vienna-Game-Max-Lange-Defense,180,
794d6bc0-a12a-11ef-a33f-aabbd001000f,ahmedbdk,Fran4Ways,2024-11-12T19:20:24+00:00,chess.com,white,win,,https://www.chess.com/openings/Scandinavian-Defense-2.e5,180,
2ce845eb-a12b-11ef-a1b0-701b8801000f,ahmedbdk,pctyk,2024-11-12T19:24:03+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Advance-Variation-3...f6,180,
aebcd09d-a12b-11ef-a5a5-ab553101000f,ahmedbdk,momo19811,2024-11-12T19:29:54+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Four-Knights-Game-4.g3-Bc5-5.Bg2-d6-6.O-O,180,
7fa3aa83-a12c-11ef-a33f-aabbd001000f,ahmedbdk,Olushol,2024-11-12T19:35:43+00:00,chess.com,white,win,,https://www.chess.com/openings/Petrovs-Defense-Three-Knights-Game,180,
50c20ecd-a12d-11ef-a33f-aabbd001000f,ahmedbdk,MaYck2811,2024-11-12T19:39:32+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Petrovs-Defense-3.d3-Nc6,180,
0f580971-a12e-11ef-9753-17553d01000f,ahmedbdk,th3pers0n,2024-11-12T19:44:16+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Nimzowitsch-Defense-2.d4-e6-3.Nf3-d5-4.e5,180,
f1ba3f3d-a1a7-11ef-bb6c-43956601000f,ahmedbdk,MaveRack,2024-11-13T10:19:29+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Scotch-Game,180,
c550347d-a1a8-11ef-b2fb-501a2201000f,ahmedbdk,kadarkaraiselvam,2024-11-13T10:23:03+00:00,chess.com,black,win,,https://www.chess.com/openings/Caro-Kann-Defense-Accelerated-Panov-Open,180,
4ebb0971-a1a9-11ef-9087-9770cc01000f,ahmedbdk,oleg500qm,2024-11-13T10:28:49+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Bishops-Opening-Berlin-Vienna-Hybrid-Variation-4...Bb4-5.Nf3,180,
135e3cb4-a1aa-11ef-9087-9770cc01000f,ahmedbdk,duxducisduce,2024-11-13T10:33:14+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening-Berlin-Vienna-Hybrid-Variation-4...Bb4-5.Nf3,180,
a3e6479b-a217-11ef-9a8c-12bc7001000f,ahmedbdk,fabiocacarioca,2024-11-13T23:38:27+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Undefined,180,
64fc5d54-a218-11ef-b5f4-6369b601000f,ahmedbdk,eXtra_ThicC1029,2024-11-13T23:44:17+00:00,chess.com,white,timevsinsufficient,,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Advance-Variation-3...Bf5-4.Nf3,180,
38015cc7-a219-11ef-88a7-2d674401000f,ahmedbdk,jeabkaewlod2010,2024-11-13T23:50:07+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,180,
0464f811-a21a-11ef-96e0-05f06a01000f,ahmedbdk,stvndouthim,2024-11-13T23:53:03+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,180,
6dcc759e-a21a-11ef-9a8c-12bc7001000f,ahmedbdk,aditrap,2024-11-13T23:58:37+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Advance-Variation-3...Bf5-4.Nf3-e6,180,
2ee20668-a251-11ef-a5c5-75484e01000f,ahmedbdk,Ekouti,2024-11-14T06:30:52+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Slav-Defense-Exchange-Variation-3...cxd5-4.Nc3-Nf6,180,
0196c306-a252-11ef-b5f4-6369b601000f,ahmedbdk,Kung4uKimaz,2024-11-14T06:34:16+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Variation,180,
3bd5c844-a264-11ef-8aa8-0ea85e01000f,ahmedbdk,Rizzz13,2024-11-14T08:43:32+00:00,chess.com,white,win,,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Advance-Variation-3...f6,180,
919009dc-a264-11ef-a312-826dc201000f,ahmedbdk,KanishkaMohapatra,2024-11-14T08:49:41+00:00,chess.com,black,resigned,,https://www.chess.com/openings/French-Defense-Normal-Variation...3.Nc3-Nc6-4.Nf3-Nf6-5.Bg5,180,
7d5e42aa-a2e3-11ef-b62b-1fb1b701000f,ahmedbdk,vivek_02,2024-11-14T23:54:53+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Three-Knights-Opening,180,
50bb25e8-a2e4-11ef-bc0e-5206c001000f,ahmedbdk,tuzzinduk13,2024-11-15T00:03:31+00:00,chess.com,black,win,,https://www.chess.com/openings/Giuoco-Piano-Game-Main-Line-Albin-Gambit-5...d6-6.d4-exd4-7.cxd4,180,
0dd4dab6-a34c-11ef-bc0e-5206c001000f,ahmedbdk,flopchess1111,2024-11-15T12:24:58+00:00,chess.com,black,win,,https://www.chess.com/openings/Giuoco-Piano-Game-Giuoco-Pianissimo-Variation-4...Nf6,180,
a4412766-a34c-11ef-997c-4978a401000f,ahmedbdk,flopchess1111,2024-11-15T12:27:55+00:00,chess.com,white,win,,https://www.chess.com/openings/Nimzowitsch-Defense-2.d4-e6-3.Nf3-d5-4.e5,180,
1319506e-a34d-11ef-8beb-dc8c7a01000f,ahmedbdk,diceychesd,2024-11-15T12:40:20+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Botvinnik-Carls-Defense-4.c3,600,
c8c191bf-a34e-11ef-997c-4978a401000f,ahmedbdk,unbreakable1020,2024-11-15T12:49:59+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Nimzowitsch-Defense-Declined-Williams-Variation...4.Nc3-Bg4-5.Be2-e5,600,
20dfe5ea-a350-11ef-b902-849a4501000f,ahmedbdk,Lebzin10,2024-11-15T12:59:48+00:00,chess.com,white,win,,https://www.chess.com/openings/Three-Knights-Opening-3...d6,600,
81b51035-a351-11ef-8beb-dc8c7a01000f,ahmedbdk,kabuthitam,2024-11-15T13:04:13+00:00,chess.com,black,win,,https://www.chess.com/openings/Van-Geet-Opening-1...d5,600,
cd1a2e73-a354-11ef-b902-849a4501000f,ahmedbdk,gospodintodorov42,2024-11-15T13:40:39+00:00,chess.com,white,win,,https://www.chess.com/openings/French-Defense-Advance-Variation,600,
3a0a23ff-a357-11ef-997c-4978a401000f,ahmedbdk,Natalia2205,2024-11-15T13:43:50+00:00,chess.com,white,win,,https://www.chess.com/openings/Owens-Defense-2.d4-Bb7,600,
5922b1cc-a358-11ef-997c-4978a401000f,ahmedbdk,TomAustin1,2024-11-15T14:03:26+00:00,chess.com,black,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation-2...Nf6-3.Bf4-Bf5,600,
b8294e47-a35f-11ef-8beb-dc8c7a01000f,ahmedbdk,ferbigga132,2024-11-15T14:58:34+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Italian-Game-Traxler-Knight-Sacrifice-Line-5...Bxf2-6.Kxf2-Nxe4,600,
19cfb5b3-a362-11ef-b902-849a4501000f,ahmedbdk,chesstyme1,2024-11-15T15:02:16+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Ruy-Lopez-Opening-Berlin-Defense-4.Bxc6,600,
9bda6b92-a362-11ef-8beb-dc8c7a01000f,ahmedbdk,maximuswagimus,2024-11-15T15:12:36+00:00,chess.com,white,win,,https://www.chess.com/openings/Owens-Defense-2.d4-Bb7,600,
b2f32198-a364-11ef-b902-849a4501000f,ahmedbdk,amir_haji,2024-11-15T15:31:06+00:00,chess.com,black,win,,https://www.chess.com/openings/Saragossa-Opening-1...d5,600,
c0ea38c7-a393-11ef-997c-4978a401000f,ahmedbdk,Luka_Skywalker7,2024-11-15T21:11:09+00:00,chess.com,black,win,,https://www.chess.com/openings/Center-Game-Accepted-Kieseritzky-Variation,600,
3c5b5714-a398-11ef-bc0e-5206c001000f,ahmedbdk,ZaZa2013572,2024-11-15T21:31:42+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Variation,180,
086735a2-a399-11ef-bb8a-e6c12301000f,ahmedbdk,VroAsatryan1221,2024-11-15T21:32:17+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,180,
3b1bdcde-a399-11ef-bc8b-d53e1f01000f,ahmedbdk,kurtlegrand,2024-11-15T21:39:11+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening-Berlin-Vienna-Hybrid-Variation-4...Bb4-5.Nf3,180,
27437cc0-a39a-11ef-bc0e-5206c001000f,ahmedbdk,rdbrnco,2024-11-15T21:45:57+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Short-Variation-with-4-Nf3,180,
00f32e16-a39b-11ef-bb8a-e6c12301000f,ahmedbdk,nsc_roberto,2024-11-15T21:48:45+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Modern-Defense-with-1-e4-2.d4-Bg7,180,
64c2a252-a39b-11ef-8beb-dc8c7a01000f,ahmedbdk,AtSantos17,2024-11-15T21:54:57+00:00,chess.com,black,win,,https://www.chess.com/openings/Four-Knights-Game,180,
55b7db37-a39d-11ef-997c-4978a401000f,ahmedbdk,Nachimixtou,2024-11-15T22:04:25+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Giuoco-Piano-Game-4.O-O-Nf6-5.Nc3-d6,60,
97a12d1f-a39d-11ef-997c-4978a401000f,ahmedbdk,pranav21127,2024-11-15T22:06:16+00:00,chess.com,white,win,,https://www.chess.com/openings/Nimzowitsch-Defense-2.d4-e6-3.Nf3-d5-4.e5,60,
dc4113eb-a39d-11ef-b902-849a4501000f,ahmedbdk,Ben_lakra,2024-11-15T22:08:32+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,60,
2c230f12-a39e-11ef-8beb-dc8c7a01000f,ahmedbdk,alavellana,2024-11-15T22:10:53+00:00,chess.com,black,win,,https://www.chess.com/openings/Giuoco-Piano-Game-Giuoco-Pianissimo-Variation-4...Nf6-5.O-O-d6,60,
7ff68fd6-a39e-11ef-b902-849a4501000f,ahmedbdk,HoodedOwl,2024-11-15T22:13:14+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,60,
d246a4a2-a39e-11ef-bc0e-5206c001000f,ahmedbdk,dornocu,2024-11-15T22:15:26+00:00,chess.com,black,win,,https://www.chess.com/openings/Petrovs-Defense-3.d3-Nc6,60,
1795c0a2-a425-11ef-997c-4978a401000f,ahmedbdk,Robo-Knight,2024-11-16T14:16:34+00:00,chess.com,white,win,,https://www.chess.com/openings/Vienna-Game-Anderssen-Defense-3.Nf3-d6,60,
6adf781c-a425-11ef-be8e-de437601000f,ahmedbdk,KP_PHYSICS,2024-11-16T14:18:46+00:00,chess.com,white,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,60,
b6155090-a425-11ef-b31b-9b37bd01000f,ahmedbdk,adrza,2024-11-16T14:20:58+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Center-Game-Accepted-Paulsen-Attack,60,
013e7ef7-a426-11ef-b623-eacf3901000f,ahmedbdk,Jakob-g,2024-11-16T14:22:35+00:00,chess.com,white,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,60,
3db88534-a426-11ef-be8e-de437601000f,ahmedbdk,huligun2009,2024-11-16T14:24:36+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Center-Game-Accepted-Normal-Variation,60,
850d52c7-a426-11ef-b62b-1fb1b701000f,ahmedbdk,Brenflan,2024-11-16T14:26:24+00:00,chess.com,white,win,,https://www.chess.com/openings/Kings-Pawn-Opening,60,
c424c095-a426-11ef-b62b-1fb1b701000f,ahmedbdk,abhi9948,2024-11-16T14:28:26+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.Bf4-Nf6-4.e3,60,
0c89c563-a427-11ef-be8e-de437601000f,ahmedbdk,QUICKSILVERZ95,2024-11-16T14:30:31+00:00,chess.com,white,win,,https://www.chess.com/openings/Nimzowitsch-Defense-2.d4-e6-3.Nf3-d5-4.e5,60,
79f761ef-a427-11ef-bc0e-5206c001000f,ahmedbdk,atha2456,2024-11-16T14:32:19+00:00,chess.com,black,win,,https://www.chess.com/openings/Scotch-Game-3...exd4-4.Nxd4-Nxd4-5.Qxd4,60,
a0476cfc-a427-11ef-8beb-dc8c7a01000f,ahmedbdk,yashbaghel1729,2024-11-16T14:34:42+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Advance-Variation-3...Bf5-4.Nf3,60,
ecb85d8e-a427-11ef-997c-4978a401000f,ahmedbdk,bibek3108,2024-11-16T14:36:39+00:00,chess.com,white,win,,https://www.chess.com/openings/Petrovs-Defense-Three-Knights-Game,60,
32ff8bab-a428-11ef-8beb-dc8c7a01000f,ahmedbdk,Chrisdaniel2015,2024-11-16T14:38:32+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,60,
78f390a1-a428-11ef-be8e-de437601000f,ahmedbdk,Wonderia123,2024-11-16T14:40:47+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Four-Knights-Game,60,
cfbea6fc-a428-11ef-997c-4978a401000f,ahmedbdk,ig_deveshwar8979,2024-11-16T14:42:52+00:00,chess.com,white,win,,https://www.chess.com/openings/Petrovs-Defense-Three-Knights-Game,60,
1262bd68-a429-11ef-997c-4978a401000f,ahmedbdk,ajmioussamafg,2024-11-16T14:44:36+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Owens-Defense-2.d4-Bb7-3.Nc3-e6-4.Nf3,60,
4f0756db-a429-11ef-b62b-1fb1b701000f,ahmedbdk,fcberlin,2024-11-16T14:46:38+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,60,
fe76426b-a504-11ef-a304-966a5101000f,ahmedbdk,arsul1,2024-11-17T16:58:40+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,60,
33ea57ac-a505-11ef-a304-966a5101000f,ahmedbdk,KING_FAIZAN786,2024-11-17T17:00:30+00:00,chess.com,white,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,60,
753e4846-a505-11ef-8beb-dc8c7a01000f,ahmedbdk,KING_FAIZAN786,2024-11-17T17:02:12+00:00,chess.com,black,win,,https://www.chess.com/openings/Bishops-Opening-2...Nc6,60,
b1d60fdd-a505-11ef-832e-7b7ef901000f,ahmedbdk,RYUKI_94,2024-11-17T17:02:35+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,60,
bf9112d0-a505-11ef-a304-966a5101000f,ahmedbdk,dumm_human,2024-11-17T17:04:40+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Bishops-Opening-2...Nc6,60,
09f9b03d-a506-11ef-832e-7b7ef901000f,ahmedbdk,Azrah45,2024-11-17T17:06:49+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Three-Knights-Opening-3...d6,60,
58cb2623-a506-11ef-b4c8-bb075d01000f,ahmedbdk,Federob3,2024-11-17T17:08:55+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Center-Game-Accepted-Normal-Variation,60,
a20f4119-a506-11ef-bc0e-5206c001000f,ahmedbdk,shadow-karim,2024-11-17T17:11:01+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Petrovs-Defense-Classical-Variation,60,
ed50b17d-a506-11ef-b4c8-bb075d01000f,ahmedbdk,YukanSenshi,2024-11-17T17:13:08+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Queens-Gambit-Accepted-Mannheim-Variation,60,
3a801024-a507-11ef-be78-dfe08601000f,ahmedbdk,PKH0404,2024-11-17T17:14:00+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3-Nf6,60,
57cf92c3-a507-11ef-b62b-1fb1b701000f,ahmedbdk,yashy09,2024-11-17T17:14:38+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Kings-Pawn-Opening,60,
6e5edf3e-a507-11ef-be78-dfe08601000f,ahmedbdk,NoctisSpassky,2024-11-17T17:15:43+00:00,chess.com,white,win,,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Variation,60,
9578cacf-a507-11ef-997c-4978a401000f,ahmedbdk,jamoes21,2024-11-17T17:17:28+00:00,chess.com,white,win,,https://www.chess.com/openings/Owens-Defense-2.d4-Bb7,60,
d41673f6-a507-11ef-997c-4978a401000f,ahmedbdk,obbyob,2024-11-17T17:18:03+00:00,chess.com,black,win,,https://www.chess.com/openings/Scotch-Game-3...exd4-4.Nxd4-Nxd4-5.Qxd4,60,
e923b462-a507-11ef-a304-966a5101000f,ahmedbdk,obbyob,2024-11-17T17:19:24+00:00,chess.com,white,win,,https://www.chess.com/openings/Old-Benoni-Defense-Franco-Benoni-Defense-3...exd5-4.exd5-d6-5.Nf3,60,
18893068-a508-11ef-832e-7b7ef901000f,ahmedbdk,lulunba1,2024-11-17T17:21:01+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Scotch-Game-3...exd4-4.Nxd4-Nxd4-5.Qxd4,60,
53f4d3a5-a508-11ef-a304-966a5101000f,ahmedbdk,NoriakiaKakyoinlerolero,2024-11-17T17:23:08+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Indian-Attack-2...Nc6-3.Bg2-e5-4.d3,60,
9e7ba81c-a508-11ef-bc0e-5206c001000f,ahmedbdk,RaedRafikWasfy,2024-11-17T17:25:06+00:00,chess.com,black,win,,https://www.chess.com/openings/Nimzowitsch-Defense-Kennedy-Linksspringer-Variation,60,
e788d3bd-a508-11ef-b62b-1fb1b701000f,ahmedbdk,RaedRafikWasfy,2024-11-17T17:27:07+00:00,chess.com,white,win,,https://www.chess.com/openings/French-Defense-Advance-Variation,60,
3091ba61-a509-11ef-8beb-dc8c7a01000f,ahmedbdk,F4K4PP4,2024-11-17T17:29:20+00:00,chess.com,black,win,,https://www.chess.com/openings/Queens-Gambit-Declined-Chigorin-Defense-3.Nc3-dxc4,60,
2c70b80c-a517-11ef-bc0e-5206c001000f,ahmedbdk,Darshan-Kakanur,2024-11-17T19:08:15+00:00,chess.com,white,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,60,
4e07a7e0-a517-11ef-832e-7b7ef901000f,ahmedbdk,liam_addo,2024-11-17T19:10:20+00:00,chess.com,white,win,,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Advance-Variation-3...f6,60,
987575b1-a517-11ef-be78-dfe08601000f,ahmedbdk,JeanDruk,2024-11-17T19:12:26+00:00,chess.com,black,win,,https://www.chess.com/openings/Petrovs-Defense-3.d3-Nc6-4.Be2,60,
e3560183-a517-11ef-8beb-dc8c7a01000f,ahmedbdk,Pattycake91,2024-11-17T19:14:13+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Queens-Pawn-Opening-Stonewall-Attack,60,
249a61cd-a518-11ef-832e-7b7ef901000f,ahmedbdk,ledapperduck,2024-11-17T19:16:19+00:00,chess.com,white,win,,https://www.chess.com/openings/Four-Knights-Game-Italian-Variation,60,
6e2485cc-a518-11ef-bc0e-5206c001000f,ahmedbdk,shfdfhji,2024-11-17T19:17:31+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Four-Knights-Game-Spanish-Variation-4...d6,60,
98c9ba3d-a518-11ef-b62b-1fb1b701000f,ahmedbdk,NUTTYWUN,2024-11-17T19:19:47+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Scandinavian-Defense-2.e5,60,
ea38227f-a518-11ef-8beb-dc8c7a01000f,ahmedbdk,x-0971292412,2024-11-17T19:21:47+00:00,chess.com,black,win,,https://www.chess.com/openings/Center-Game-Accepted-3.Qxd4,60,
3384a0ad-a519-11ef-832e-7b7ef901000f,ahmedbdk,GH_OST22,2024-11-17T19:23:57+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Pirc-Defense-2.d4,60,
7ef67091-a519-11ef-997c-4978a401000f,ahmedbdk,mokaddm,2024-11-17T19:25:08+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Bishops-Opening-2...Nc6-3.d3-Nf6,60,
a9d357a4-a519-11ef-832e-7b7ef901000f,ahmedbdk,Rob_Khaos,2024-11-17T19:27:20+00:00,chess.com,black,win,,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...d5,60,
f7cfc991-a519-11ef-bc0e-5206c001000f,ahmedbdk,Dagoneber,2024-11-17T19:27:36+00:00,chess.com,white,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,60,
01860e97-a51a-11ef-be78-dfe08601000f,ahmedbdk,floechec92,2024-11-17T19:29:17+00:00,chess.com,black,win,,https://www.chess.com/openings/Giuoco-Piano-Game-Giuoco-Pianissimo-Variation...5.Bg5-h6-6.Bh4-d6,60,
3d81bc6d-a51a-11ef-a304-966a5101000f,ahmedbdk,kerolosashraf1,2024-11-17T19:31:32+00:00,chess.com,white,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,60,
8e427f6e-a51a-11ef-997c-4978a401000f,ahmedbdk,mrhall1923,2024-11-17T19:33:16+00:00,chess.com,black,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.Bf4-Nf6-4.e3,60,
cc2da22b-a51a-11ef-be78-dfe08601000f,ahmedbdk,zendobenzo,2024-11-17T19:34:59+00:00,chess.com,white,win,,https://www.chess.com/openings/French-Defense-Advance-Paulsen-Attack-5...cxd4-6.cxd4,60,
09f6e4c0-a51b-11ef-bc0e-5206c001000f,ahmedbdk,satis2,2024-11-17T19:35:54+00:00,chess.com,black,win,,https://www.chess.com/openings/Italian-Game-Traxler-Knight-Sacrifice-Line-5...Bxf2-6.Kxf2-Nxe4,60,
2b5d0074-a51b-11ef-bc0e-5206c001000f,ahmedbdk,ppw25,2024-11-17T19:37:46+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,60,
6d32562c-a51b-11ef-b4c8-bb075d01000f,ahmedbdk,RobertoPinguim,2024-11-17T19:39:59+00:00,chess.com,white,win,,https://www.chess.com/openings/Alapin-Sicilian-Defense-2...d6-3.d4-cxd4-4.cxd4,60,
bc8641e2-a51b-11ef-be78-dfe08601000f,ahmedbdk,JorgeCarlsen1,2024-11-17T19:40:30+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Alapin-Sicilian-Defense-2...d6-3.d4-cxd4,60,
cf8d522b-a51b-11ef-be78-dfe08601000f,ahmedbdk,JorgeCarlsen1,2024-11-17T19:40:48+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Queens-Gambit-Declined-Queens-Knight-Variation,60,
da018fce-a51b-11ef-bc0e-5206c001000f,ahmedbdk,K4SIRG4,2024-11-17T19:42:17+00:00,chess.com,white,win,,https://www.chess.com/openings/Vienna-Game-Anderssen-Defense-3.Nf3,60,
0e3c3a1b-a51c-11ef-997c-4978a401000f,ahmedbdk,asnejuve,2024-11-17T19:44:18+00:00,chess.com,white,win,,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Advance-Variation-3...Bf5-4.Nf3,60,
570c5d25-a51c-11ef-b4c8-bb075d01000f,ahmedbdk,oliveryujiro_123,2024-11-17T19:46:11+00:00,chess.com,white,stalemate,,https://www.chess.com/openings/Scandinavian-Defense-2.e5,60,
9e95a8c9-a51c-11ef-b4c8-bb075d01000f,ahmedbdk,jabinelin,2024-11-17T19:48:27+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Scotch-Game-3...exd4-4.Nxd4-Nxd4-5.Qxd4,60,
eb552db2-a51c-11ef-a304-966a5101000f,ahmedbdk,Andrelbmoog,2024-11-17T19:49:16+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,60,
08e42a3c-a51d-11ef-b62b-1fb1b701000f,ahmedbdk,WebBeast3,2024-11-17T19:51:14+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Scandinavian-Defense-2.e5,60,
4f336ead-a51d-11ef-832e-7b7ef901000f,ahmedbdk,AaronMo13,2024-11-17T19:53:03+00:00,chess.com,black,win,,https://www.chess.com/openings/Reti-Opening-Old-Indian-Attack,60,
91980bb3-a51d-11ef-8beb-dc8c7a01000f,ahmedbdk,Marcithebishop,2024-11-17T19:55:07+00:00,chess.com,white,win,,https://www.chess.com/openings/Caro-Kann-Defense-Advance-Variation,60,
d9e7184b-a51d-11ef-bc0e-5206c001000f,ahmedbdk,masterbaiter_12,2024-11-17T19:56:09+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,60,
003463a3-a51e-11ef-a304-966a5101000f,ahmedbdk,nigzouz,2024-11-17T19:58:26+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Bishops-Opening-Berlin-Vienna-Hybrid-Variation-4...Bb4-5.Nf3,60,
51e5eeef-a51e-11ef-997c-4978a401000f,ahmedbdk,v_4o,2024-11-17T19:59:41+00:00,chess.com,black,win,,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.c3,60,
7eaccb61-a51e-11ef-b62b-1fb1b701000f,ahmedbdk,Eason8,2024-11-17T20:01:49+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Four-Knights-Game,60,
c9a302c5-a51e-11ef-997c-4978a401000f,ahmedbdk,rayantr,2024-11-17T20:03:56+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Giuoco-Piano-Game-4.Nc3,60,
166d8557-a51f-11ef-832e-7b7ef901000f,ahmedbdk,emilozio90,2024-11-17T20:05:27+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Advance-Variation,60,
f21e43f9-a593-11ef-a3d0-219b3601000f,ahmedbdk,Skynet0_0,2024-11-18T10:01:43+00:00,chess.com,white,resigned,,https://www.chess.com/openings/French-Defense-Normal-Variation...3.Nc3-Be7-4.Nf3-Nf6,60,
3889752d-a594-11ef-b62b-1fb1b701000f,ahmedbdk,Deaglemoon,2024-11-18T10:04:35+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...d5,60,
